ax,ay,az,gx,gy,gz,label
-2428.0,2464.0,17360.0,77.0,185.0,118.0,ele
-3044.0,2848.0,17672.0,-49.0,-127.0,65.0,ele
-5892.0,3188.0,18276.0,-13.0,914.0,496.0,ele
-9324.0,3380.0,19324.0,259.0,695.0,1415.0,ele
-12592.0,2904.0,20308.0,546.0,-1944.0,3998.0,ele
-12988.0,1612.0,20708.0,1651.0,-2507.0,7464.0,ele
-11220.0,-956.0,20848.0,3505.0,-843.0,11416.0,ele
-6376.0,-4104.0,20048.0,4846.0,246.0,13915.0,ele
-2516.0,-7164.0,18100.0,5887.0,-555.0,15564.0,ele
2804.0,-9564.0,17516.0,5994.0,1018.0,15255.0,ele
7076.0,-10812.0,17200.0,6427.0,293.0,14081.0,ele
8036.0,-11796.0,14080.0,6251.0,389.0,11763.0,ele
7748.0,-12532.0,12392.0,5095.0,1227.0,9952.0,ele
8228.0,-12292.0,12732.0,3929.0,2227.0,8290.0,ele
8576.0,-12256.0,12584.0,2659.0,3507.0,6392.0,ele
9848.0,-12184.0,13612.0,1296.0,1208.0,4019.0,ele
10492.0,-12264.0,12424.0,230.0,372.0,1172.0,ele
8404.0,-11920.0,11376.0,-1037.0,-135.0,-1564.0,ele
4124.0,-11512.0,10308.0,-2900.0,266.0,-3013.0,ele
920.0,-10892.0,10772.0,-4879.0,107.0,-3076.0,ele
-676.0,-10356.0,11216.0,-6636.0,679.0,-2356.0,ele
-1648.0,-10284.0,12676.0,-8022.0,1063.0,-1352.0,ele
-2416.0,-10140.0,14872.0,-8778.0,1648.0,-61.0,ele
-1932.0,-10484.0,16192.0,-9168.0,1623.0,1372.0,ele
64.0,-10924.0,17588.0,-9404.0,90.0,2139.0,ele
2336.0,-11556.0,18160.0,-9914.0,-5526.0,2277.0,ele
2836.0,-11720.0,19980.0,-8740.0,646.0,2034.0,ele
3576.0,-11476.0,22480.0,-7452.0,199.0,1601.0,ele
4120.0,-10556.0,24288.0,-4772.0,896.0,1079.0,ele
3948.0,-9824.0,24580.0,-1574.0,1345.0,397.0,ele
3056.0,-9868.0,22560.0,1302.0,795.0,-23.0,ele
2128.0,-9952.0,18932.0,2937.0,361.0,-141.0,ele

